da02,1702713605723140,6.0914025,0.77791911,0.40743926,29,858
85ab,1702713605724670,0.83949596,6.3148227,0.34408426,12,866
da02,1702713605725686,6.0757418,0.79292011,0.36808538,23,868
85ab,1702713605726559,0.85044938,6.3480158,0.32572702,13,876
da02,1702713605727422,6.0908689,0.79441726,0.38837543,28,878
85ab,1702713605728360,0.86369324,6.3440523,0.33488804,11,886
da02,1702713605729240,6.0914736,0.79405749,0.38661295,27,888
85ab,1702713605730102,0.85163903,6.3321524,0.33986554,10,896
da02,1702713605730968,6.1043434,0.78204769,0.40230688,28,898
85ab,1702713605731832,0.85658348,6.3266912,0.33737889,11,906
da02,1702713605914170,6.1106067,0.77935332,0.42849535,30,908
85ab,1702713606714176,0.84999013,6.3426127,0.33870667,10,916
da02,1702713606914264,6.1062207,0.70153582,0.4070873,65,918
85ab,1702713607714204,0.84007406,6.3697929,0.32467064,13,926
da02,1702713607914756,6.1072793,0.71421641,0.431042,31,928
85ab,1702713608714355,0.84020185,6.3459067,0.32588461,11,936
da02,1702713608914532,6.10718,0.73108923,0.40265933,24,938
85ab,1702713609714221,0.83524376,6.3334975,0.32194698,10,946
da02,1702713609914178,6.1043267,0.73356789,0.40152919,28,948
85ab,1702713610714212,0.82179797,6.3180962,0.32386026,10,956
da02,1702713610914170,6.1058679,0.73921889,0.41621003,29,958
85ab,1702713611714338,0.82427442,6.30165,0.33020425,11,966
da02,1702713611914422,6.1119194,0.74018812,0.42213723,28,968
85ab,1702713612714414,0.82395905,6.3405476,0.31402022,13,976
da02,1702713612914261,6.1017137,0.74753892,0.41891369,28,978
85ab,1702713613714485,0.82738531,6.3370981,0.31220293,10,986
da02,1702713613914426,6.1086311,0.75536531,0.408941,26,988
85ab,1702713614714263,0.8196823,6.3553972,0.30797207,11,996
da02,1702713614914244,6.1013861,0.76321995,0.41670427,29,998
85ab,1702713615714401,0.83850342,6.3379416,0.31249225,11,1006
da02,1702713615914257,6.1064515,0.76038635,0.41719565,28,1008
85ab,1702713616714397,0.83827883,6.3250971,0.31809023,10,1016
da02,1702713616914393,6.1042457,0.75404388,0.42398652,29,1018
85ab,1702713617714264,0.83370227,6.30524,0.32009196,11,1026
da02,1702713617914287,6.0980248,0.75088376,0.41306236,27,1028
85ab,1702713618714416,0.8332026,6.3009853,0.32440928,10,1036
da02,1702713618914270,6.0987391,0.7673195,0.41990277,28,1038
85ab,1702713619714426,0.83165926,6.3180728,0.32098889,10,1046
da02,1702713619914430,6.0942678,0.76408356,0.42643666,29,1048
85ab,1702713620714267,0.82761925,6.3049154,0.33592802,11,1056
da02,1702713620914394,6.097827,0.76136953,0.41174674,26,1058
85ab,1702713621714410,0.82644075,6.31079,0.32844236,9,1066
da02,1702713621914260,6.1036463,0.75805694,0.41635317,28,1068
85ab,1702713622714472,0.84459412,6.3307695,0.33222222,10,1076
da02,1702713622914925,6.0960016,0.75713664,0.42537096,30,1078
85ab,1702713623714282,0.85016459,6.3215733,0.34829158,11,1086
da02,1702713623914406,6.1019998,0.758704,0.43439883,29,1088
85ab,1702713624714439,0.84371686,6.3132415,0.35928181,11,1096
da02,1702713624914266,6.0921507,0.7617532,0.4473528,31,1098
85ab,1702713625714432,0.85062361,6.3126225,0.35583475,11,1106
da02,1702713625914434,6.0944967,0.7629025,0.44861248,29,1108
85ab,1702713626714282,0.86016464,6.327095,0.35838047,10,1116
da02,1702713626914422,6.0965419,0.75780028,0.45187938,30,1118
85ab,1702713627714462,0.83985728,6.3413439,0.3416537,10,1126
da02,1702713627914274,6.1059065,0.7551142,0.44846323,28,1128
85ab,1702713628714820,0.834444,6.36193,0.3277742,12,1136
da02,1702713628914364,6.1049013,0.75891829,0.43569663,27,1138
85ab,1702713629714322,0.8293801,6.342001,0.31730208,10,1146
