4619,1705464002640032,0.53237236,7.115788,0.86187881,24,1034
4619,1705464002641058,0.47599304,7.2050524,0.84460038,47,1035
4619,1705464002641942,0.33679137,7.0519376,0.82985759,26,1036
4619,1705464002642814,0.2360339,6.9100375,0.82578361,25,1037
4619,1705464002643684,0.1603476,6.9306836,0.79930514,26,1038
4619,1705464002644635,0.38399056,7.0764084,0.89311177,49,1039
4619,1705464002645517,0.27523005,7.0466981,0.84862125,25,1040
4619,1705464002646454,0.19272363,6.9555182,0.82090771,25,1041
4619,1705464002647327,0.37981105,7.089695,0.87444544,48,1042
4619,1705464002648200,0.2509684,7.0609069,0.8426742,29,1043
4619,1705464002649070,0.14848292,7.0245857,0.81859523,30,1044
4619,1705464002649964,0.20784062,7.0072551,0.81483179,22,1045
4619,1705464002650838,0.27853179,6.9917688,0.79921234,23,1046
4619,1705464002651712,0.36583063,7.0007706,0.80311745,26,1047
4619,1705464002652581,0.27971205,6.9875607,0.78104109,22,1048
4619,1705464002653456,0.19573925,6.8506389,0.78436339,25,1049
4619,1705464002654432,0.22639148,6.8149533,0.77482504,10,1050
4619,1705464002655320,0.40236586,6.999743,0.84937942,50,1051
4619,1705464002656195,0.40646443,7.1317782,0.85385841,49,1052
4619,1705464002657065,0.58810633,7.2150893,0.93592566,47,1053
4619,1705464002657941,0.52399349,7.0548987,0.90895039,4,1054
4619,1705464002658814,0.35489938,7.0484266,0.86066443,30,1055
4619,1705464002659685,0.50876296,7.1585693,0.92323345,48,1056
4619,1705464002660563,0.35473838,7.0948496,0.88056439,27,1057
4619,1705464002661609,0.35897219,7.0854068,0.85103655,28,1058
4619,1705464002662665,0.39848933,7.05497,0.8513481,22,1059
4619,1705464002729894,0.44545737,7.0625052,0.83289278,29,1060
4619,1705464002829960,0.32496333,7.0386829,0.80332088,24,1061
4619,1705464002930030,0.37957475,7.0141749,0.79933757,22,1062
4619,1705464003029972,0.3328948,7.0267329,0.78553337,28,1063
4619,1705464003129980,0.31481948,7.0490289,0.77558339,30,1064
4619,1705464003230033,0.45845902,7.1293082,0.83671743,42,1065
4619,1705464003330294,0.33042246,6.981741,0.8185063,25,1066
4619,1705464003430194,0.40605831,6.9990482,0.82194424,27,1067
4619,1705464003529200,0.36813182,7.0040827,0.793477,26,1068
4619,1705464003629072,0.12087505,6.8675017,0.83430529,52,1069
4619,1705464003729145,-0.047221851,6.7945843,0.84098506,49,1070
4619,1705464003829447,0.15170494,6.8666272,0.84832436,29,1071
4619,1705464003929046,0.20693001,6.8105936,0.82959348,7,1072
4619,1705464004029098,0.30157182,6.87833,0.82760227,29,1073
4619,1705464004129145,0.22327211,6.9196353,0.79346263,27,1074
4619,1705464004229060,0.3162531,6.9594851,0.80876046,28,1075
4619,1705464004329975,0.33393759,6.9128485,0.80986595,12,1076
4619,1705464004430054,0.3677291,6.9057622,0.805709,19,1077
4619,1705464004530038,0.355156,6.9118028,0.79121232,21,1078
4619,1705464004630066,0.24777927,6.84093,0.79137665,26,1079
4619,1705464004729964,0.17506135,6.8876567,0.77923733,26,1080
4619,1705464004829924,0.20461881,6.8567305,0.77796465,12,1081
4619,1705464004929934,0.39413816,6.9988527,0.84628314,45,1082
4619,1705464005029884,0.38847715,6.9295869,0.82568347,72,1083
4619,1705464005130544,0.46635792,6.9811015,0.83123219,32,1084
4619,1705464005229950,0.33541131,6.874825,0.81214023,25,1085
4619,1705464005329986,0.41536611,6.9409552,0.81545794,32,1086
4619,1705464005429928,0.41585618,6.9444919,0.79982734,23,1087
4619,1705464005529954,0.48614615,6.9812021,0.81079662,29,1088
4619,1705464005629974,0.36661726,7.0090437,0.78599876,29,1089
4619,1705464005729942,0.22881663,6.8787894,0.78493267,32,1090
4619,1705464005829956,0.16553028,6.9090662,0.78012675,24,1091
4619,1705464005929978,0.13585822,6.92573,0.76729113,23,1092
4619,1705464006029997,0.20451021,6.9421616,0.77294475,24,1093
4619,1705464006130214,0.32280463,6.9757757,0.78851241,29,1094
4619,1705464006230094,0.37496516,6.9815121,0.79687613,65,1095
4619,1705464006330062,0.44275397,7.0016174,0.80327821,28,1096
4619,1705464006430200,0.43930861,6.8855438,0.81389713,6,1097
4619,1705464006530118,0.2996673,6.9062862,0.80052483,28,1098
4619,1705464006630070,0.33285993,6.951014,0.79834455,29,1099
4619,1705464006730183,0.2583226,6.8623161,0.79817158,20,1100
4619,1705464006830068,0.20517892,6.8118191,0.78995955,20,1101
4619,1705464006930032,0.12338992,6.7486472,0.7939111,28,1102
4619,1705464007029932,0.17712903,6.9350972,0.80276954,48,1103
4619,1705464007129953,0.11429101,6.8729777,0.78648973,26,1104
4619,1705464007229944,0.15683393,6.9116826,0.78582478,26,1105
4619,1705464007329964,0.10872861,6.9352574,0.77732712,25,1106
4619,1705464007429951,0.20419779,6.9438586,0.79530036,22,1107
4619,1705464007529981,0.41501489,7.0930605,0.89282888,50,1108
4619,1705464007629920,0.29497439,7.0676575,0.85309637,25,1109
4619,1705464007729981,0.26287362,6.9445434,0.84361345,13,1110
4619,1705464007830110,0.20150983,6.8519068,0.83339483,21,1111
4619,1705464007929958,0.30676317,6.892242,0.83322889,25,1112
4619,1705464008029898,0.22815305,6.9236503,0.82454252,25,1113
4619,1705464008129950,0.39714333,7.0570378,0.87591767,46,1114
4619,1705464008229983,0.26332659,6.9311557,0.84448564,29,1115
4619,1705464008330023,0.33903226,6.9635406,0.83078313,28,1116
4619,1705464008429999,0.24404608,6.8739333,0.81723863,24,1117
4619,1705464008530036,0.33799383,6.9126806,0.81219995,27,1118
4619,1705464008630205,0.36242548,6.943902,0.80326378,27,1119
4619,1705464008730076,0.38561353,7.086019,0.82043868,49,1120
4619,1705464008830635,0.25898731,6.9517217,0.81619662,28,1121
4619,1705464008930006,0.21807632,6.9586034,0.78893495,24,1122
4619,1705464009030212,0.14229259,6.84753,0.78705072,27,1123
4619,1705464009130176,0.071748063,6.8732605,0.7820425,29,1124
4619,1705464009230140,0.32296377,7.0224638,0.89763272,47,1125
4619,1705464009330356,0.25071895,6.9256206,0.86813128,20,1126
4619,1705464009430025,0.16192047,6.8588686,0.85988474,27,1127
4619,1705464009530127,-0.011398299,6.8055291,0.86083943,48,1128
4619,1705464009630074,-0.03413371,6.7490077,0.83464074,28,1129
4619,1705464009730088,-0.04553109,6.8050795,0.82020956,26,1130
4619,1705464009830153,-0.084543809,6.7666411,0.81444389,32,1131
