4619,1705428002904907,0.58263987,7.282949,0.93020433,48,1036
4619,1705428002906078,0.52842659,7.2182479,0.88418585,26,1037
4619,1705428002906977,0.44911078,7.0300679,0.86200857,12,1038
4619,1705428002907848,0.54914612,7.1142497,0.88073975,42,1039
4619,1705428002908711,0.50719261,7.0805278,0.861076,23,1040
4619,1705428002909576,0.55642521,7.0884504,0.86413908,30,1041
4619,1705428002910444,0.67652732,7.1716704,0.92468697,45,1042
4619,1705428002911332,0.76108766,7.2363844,0.9595449,45,1043
4619,1705428002912226,0.54662669,7.06618,0.90398633,28,1044
4619,1705428002913095,0.48751923,7.058084,0.85720593,27,1045
4619,1705428002913960,0.36152521,7.0289984,0.81577522,24,1046
4619,1705428002914843,0.4097873,7.0132656,0.81553227,23,1047
4619,1705428002915976,0.39275193,7.0126476,0.79816109,25,1048
4619,1705428002916874,0.53060889,7.1251249,0.85696185,46,1049
4619,1705428002917738,0.36501834,7.103538,0.83072627,29,1050
4619,1705428002918610,0.49289203,7.1833434,0.869926,45,1051
4619,1705428002919486,0.35608125,7.1314383,0.83469266,25,1052
4619,1705428002920352,0.2368381,6.9857864,0.82688713,28,1053
4619,1705428002921214,0.26555276,6.9941006,0.79642904,26,1054
4619,1705428002922076,0.46794531,7.1113958,0.89194077,46,1055
4619,1705428002922938,0.50001824,7.0859122,0.86613172,26,1056
4619,1705428002923796,0.35778666,6.9405417,0.84911525,26,1057
4619,1705428002924662,0.53471744,7.0762396,0.91150945,47,1058
4619,1705428002925672,0.558199,7.0620117,0.89863724,25,1059
4619,1705428002926567,0.34514609,6.9579368,0.8804673,37,1060
4619,1705428002927436,0.47953135,7.0765843,0.91991347,45,1061
4619,1705428002928301,0.50792581,7.0455937,0.888238,23,1062
4619,1705428002929170,0.48669559,7.1533847,0.86946076,47,1063
4619,1705428002970046,0.6202426,7.2251239,0.93170148,45,1064
4619,1705428003069998,0.44297633,7.060739,0.88952011,27,1065
4619,1705428003170084,0.30133259,7.0277519,0.85171944,28,1066
4619,1705428003269966,0.37173095,7.0029526,0.83644438,22,1067
4619,1705428003370101,0.36647254,6.9416218,0.81354368,13,1068
4619,1705428003470020,0.25480637,6.8495612,0.80165845,26,1069
4619,1705428003569964,0.45595282,7.0107827,0.8893854,48,1070
4619,1705428003670049,0.31161276,6.9944797,0.8490845,28,1071
4619,1705428003770041,0.21581699,7.01349,0.81716287,28,1072
4619,1705428003869943,0.31541023,6.9995356,0.82790303,22,1073
4619,1705428003970056,0.33067915,6.9993315,0.81635892,24,1074
4619,1705428004070020,0.47477016,7.1263704,0.87280661,48,1075
4619,1705428004170004,0.33724549,7.0841694,0.83360142,26,1076
4619,1705428004270055,0.41511458,7.0709515,0.82460111,27,1077
4619,1705428004370240,0.31344581,7.0459371,0.80051887,23,1078
4619,1705428004469921,0.485336,7.1442914,0.86910433,45,1079
4619,1705428004570537,0.60466796,7.2174797,0.9054755,45,1080
4619,1705428004670036,0.53396708,7.1697445,0.86117756,26,1081
4619,1705428004770462,0.38379747,7.1339593,0.82589525,26,1082
4619,1705428004869933,0.41545826,7.0995321,0.83067286,24,1083
4619,1705428004969916,0.56262761,7.1946263,0.90729588,47,1084
4619,1705428005070014,0.3669104,7.0323448,0.88521039,33,1085
4619,1705428005169979,0.256741,7.0085526,0.84655744,26,1086
4619,1705428005269966,0.34028333,7.0142822,0.83913726,26,1087
4619,1705428005370040,0.35533339,7.1169591,0.83786333,45,1088
4619,1705428005469995,0.34193179,6.96712,0.82947391,7,1089
4619,1705428005569930,0.23259561,6.9698796,0.80711681,27,1090
4619,1705428005670024,0.13975219,6.8970528,0.79224718,29,1091
4619,1705428005769936,0.058517411,6.8442059,0.78421873,31,1092
4619,1705428005869994,0.22736454,6.9109035,0.80839723,30,1093
4619,1705428005970034,0.15908475,6.9334617,0.78961968,25,1094
4619,1705428006069976,0.2836948,6.9564204,0.79617196,26,1095
4619,1705428006169934,0.33059058,7.0842838,0.79915464,47,1096
4619,1705428006270011,0.39002573,7.0613689,0.80163425,24,1097
4619,1705428006370083,0.37507159,6.9747362,0.79527557,10,1098
4619,1705428006469949,0.36704344,6.877449,0.79876626,4,1099
4619,1705428006570018,0.37109584,6.7946873,0.80719244,5,1100
4619,1705428006670020,0.43063936,6.8645506,0.82025409,28,1101
4619,1705428006770001,0.32361236,6.8854165,0.7985546,22,1102
4619,1705428006869990,0.5164097,7.0450425,0.90142989,49,1103
4619,1705428006970046,0.48284769,6.9286547,0.88326442,5,1104
4619,1705428007070044,0.3561967,6.9245028,0.84854543,23,1105
4619,1705428007170008,0.41115543,6.9494243,0.84182018,26,1106
4619,1705428007270076,0.30090567,6.9592686,0.802885,25,1107
4619,1705428007369997,0.48136443,7.0966911,0.87732917,48,1108
4619,1705428007469974,0.61527365,7.1791296,0.9314419,45,1109
4619,1705428007570043,0.44138274,7.14708,0.88825238,27,1110
4619,1705428007669982,0.47364479,7.0994163,0.8712312,23,1111
4619,1705428007769916,0.48873037,7.0757532,0.85543191,25,1112
4619,1705428007869894,0.33605349,6.9567127,0.84058285,28,1113
4619,1705428007969904,0.19230084,6.8406687,0.82717562,34,1114
4619,1705428008070620,0.29041678,6.8901958,0.8315497,26,1115
4619,1705428008169970,0.28172398,6.8098512,0.81958783,9,1116
4619,1705428008269893,0.18288065,6.8682761,0.788312,28,1117
4619,1705428008369968,0.351537,7.0213742,0.83551258,47,1118
4619,1705428008469901,0.31159365,7.0263371,0.8136456,27,1119
4619,1705428008569911,0.46742457,7.1410165,0.88326925,47,1120
4619,1705428008669909,0.52281451,7.1242976,0.88503426,28,1121
4619,1705428008769880,0.46177173,6.9967175,0.85796243,8,1122
4619,1705428008869945,0.34685427,6.8637977,0.83357561,23,1123
4619,1705428008970021,0.25946343,6.9017611,0.80368614,26,1124
4619,1705428009070148,0.16223715,6.8297272,0.78788984,29,1125
4619,1705428009170058,0.26861531,6.8643804,0.7899186,24,1126
4619,1705428009269974,0.44711888,7.0126395,0.85654008,46,1127
4619,1705428009370069,0.28000811,6.8938885,0.84892237,33,1128
4619,1705428009470059,0.30736071,6.9276648,0.83889025,26,1129
4619,1705428009570014,0.48702776,7.0825977,0.91754711,50,1130
4619,1705428009670118,0.35576183,7.031229,0.86424911,24,1131
4619,1705428009770106,0.50023025,7.1217971,0.89727581,43,1132
4619,1705428009870051,0.46944219,6.9587317,0.87248254,6,1133
4619,1705428009970146,0.6073367,7.0887961,0.93411744,47,1134
4619,1705428010070112,0.42731905,7.0496902,0.88378036,28,1135
4619,1705428010170043,0.4200666,7.03483,0.86067265,24,1136
4619,1705428010270117,0.48051473,7.0437107,0.87161291,28,1137
4619,1705428010370097,0.32487816,7.0258093,0.84774196,29,1138
4619,1705428010469862,0.39301795,7.0126905,0.85050249,23,1139
4619,1705428010569996,0.26792961,6.991426,0.82573545,27,1140
4619,1705428010669949,0.36667484,7.0219111,0.83978832,30,1141
4619,1705428010769940,0.25197354,6.8411846,0.84626806,73,1142
4619,1705428010869934,0.1970149,6.7746072,0.823259,21,1143
4619,1705428010969945,0.12567164,6.7457328,0.80803847,27,1144
4619,1705428011069949,0.059283562,6.8014107,0.78709441,29,1145
4619,1705428011169946,0.026740259,6.8500934,0.76445752,26,1146
4619,1705428011269960,0.051381197,6.8784747,0.75416648,23,1147
4619,1705428011369956,0.12938711,6.9057789,0.74961519,24,1148
4619,1705428011469978,0.23650171,6.9262795,0.76363939,24,1149
4619,1705428011570536,0.1727044,6.9489112,0.74774176,26,1150
4619,1705428011670050,0.2930266,6.9753246,0.76459813,28,1151
4619,1705428011770120,0.20960765,6.9693379,0.74634308,25,1152
4619,1705428011870172,0.13217701,6.8611431,0.7489599,28,1153
4619,1705428011969981,0.23398449,6.8928027,0.76170051,24,1154
4619,1705428012070125,0.394152,7.038672,0.830155,47,1155
4619,1705428012170088,0.32544309,6.9217319,0.81239533,16,1156
4619,1705428012269972,0.2537767,6.94219,0.7949242,25,1157
4619,1705428012370090,0.37780452,6.9672413,0.81227523,27,1158
4619,1705428012470612,0.26208872,6.8939157,0.79549056,27,1159
4619,1705428012569984,0.438398,7.0467453,0.85772312,48,1160
4619,1705428012670104,0.56098473,7.1541944,0.90460896,47,1161
4619,1705428012770080,0.40767342,7.0097461,0.88158357,25,1162
4619,1705428012869979,0.52830136,7.1213546,0.90958428,46,1163
4619,1705428012970082,0.48053905,6.958426,0.893402,5,1164
4619,1705428013070080,0.43450159,6.898067,0.86132145,10,1165
4619,1705428013170058,0.31283766,6.9253421,0.82584018,25,1166
4619,1705428013269982,0.22225216,6.83599,0.81455123,25,1167
4619,1705428013369980,0.32580698,6.88882,0.82553637,27,1168
4619,1705428013469982,0.40742826,6.9190054,0.82633615,25,1169
4619,1705428013570027,0.2806522,6.9322658,0.79896957,27,1170
4619,1705428013670069,0.30726576,6.9528041,0.78527325,26,1171
4619,1705428013770026,0.2282552,6.8637304,0.7752158,23,1172
4619,1705428013869912,0.33143884,6.89503,0.78628707,24,1173
4619,1705428013969888,0.39512625,6.9106646,0.79235429,23,1174
4619,1705428014069971,0.27413908,6.9451261,0.77227646,27,1175
4619,1705428014169899,0.18461603,6.8484616,0.77045006,27,1176
4619,1705428014269916,0.37874049,7.0078197,0.862575,48,1177
4619,1705428014369982,0.26737756,7.0040207,0.82689869,26,1178
4619,1705428014469962,0.30456859,6.9749928,0.80907345,19,1179
4619,1705428014570006,0.20227058,6.8932247,0.80534697,27,1180
4619,1705428014670047,0.1214801,6.8991275,0.79102421,28,1181
4619,1705428014769970,0.34099,7.0390539,0.8559196,46,1182
4619,1705428014869979,0.2398524,7.0304837,0.82891679,25,1183
4619,1705428014970039,0.30468291,6.9907188,0.82352477,18,1184
4619,1705428015070034,0.31337655,6.980022,0.80248684,22,1185
4619,1705428015169954,0.37571648,6.9977493,0.81373417,27,1186
4619,1705428015270078,0.44702733,6.6825695,0.14155391,73,1187
4619,1705428015370034,0.29662272,6.6521592,0.30086192,30,1188
4619,1705428015471737,0.20457447,6.7433395,0.40567553,26,1189
4619,1705428015569977,0.12158998,6.8211355,0.49816513,28,1190
4619,1705428015669993,0.049967647,6.763834,0.56187189,31,1191
4619,1705428015770033,0.30514,6.9437528,0.72310269,47,1192
4619,1705428015869997,0.33605677,6.9714708,0.7337172,28,1193
4619,1705428015969984,0.33828527,6.9133039,0.73808509,12,1194
4619,1705428016069979,0.22104704,6.8187823,0.75550109,29,1195
4619,1705428016169974,0.33002466,6.8976889,0.77304488,32,1196
4619,1705428016270050,0.31491885,6.8256903,0.77871227,8,1197
4619,1705428016369997,0.36561984,6.861999,0.78977078,23,1198
4619,1705428016469965,0.43617678,6.902843,0.80038565,26,1199
4619,1705428016570017,0.3101798,6.9316587,0.781459,26,1200
4619,1705428016670008,0.38692895,6.9660573,0.80161965,28,1201
4619,1705428016769988,0.57445228,7.1073236,0.89567327,49,1202
